央视频道,#genre#
湛江新闻综合,http://183.5.93.22:3333/udp/239.77.0.141:5146
湛江公共,http://183.5.93.22:3333/udp/239.77.0.121:5146
湛江公共,http://183.5.93.22:3333/udp/239.77.0.140:5146
揭阳综合,http://183.5.93.22:3333/udp/239.77.0.157:5146
揭阳综合,http://183.5.93.22:3333/udp/239.77.0.229:5146
揭阳生活,http://183.5.93.22:3333/udp/239.77.0.158:5146
揭阳生活,http://183.5.93.22:3333/udp/239.77.0.251:5146
汕尾新闻综合,http://183.5.93.22:3333/udp/239.77.1.189:5146
汕尾新闻综合,http://183.5.93.22:3333/udp/239.77.0.25:5146
汕尾文化生活,http://183.5.93.22:3333/udp/239.77.1.190:5146
汕尾文化生活,http://183.5.93.22:3333/udp/239.77.0.187:5146
江门综合,http://183.5.93.22:3333/udp/239.77.0.195:5146
江门综合,http://183.5.93.22:3333/udp/239.77.0.201:5146
江门侨乡生活,http://183.5.93.22:3333/udp/239.77.0.196:5146
江门侨乡生活,http://183.5.93.22:3333/udp/239.77.0.202:5146
江门教育,http://183.5.93.22:3333/udp/239.77.0.197:5146
江门教育,http://183.5.93.22:3333/udp/239.77.0.203:5146
HZTV1,http://183.5.93.22:3333/udp/239.77.0.247:5146
HZTV1,http://183.5.93.22:3333/udp/239.77.1.154:5146
HZTV1,http://183.5.93.22:3333/udp/239.77.1.232:5146
HZTV2,http://183.5.93.22:3333/udp/239.77.0.248:5146
HZTV2,http://183.5.93.22:3333/udp/239.77.1.173:5146
HZTV2,http://183.5.93.22:3333/udp/239.77.1.233:5146
珠海1,http://183.5.93.22:3333/udp/239.77.1.230:5146
珠海1,http://183.5.93.22:3333/udp/239.77.0.155:5146
珠海2,http://183.5.93.22:3333/udp/239.77.1.231:5146
珠海2,http://183.5.93.22:3333/udp/239.77.0.154:5146
肇庆综合,http://183.5.93.22:3333/udp/239.253.43.3:5146
肇庆综合,http://183.5.93.22:3333/udp/239.253.43.1:5146
肇庆生活服务,http://183.5.93.22:3333/udp/239.253.43.4:5146
肇庆生活服务,http://183.5.93.22:3333/udp/239.253.43.2:5146
河源综合,http://183.5.93.22:3333/udp/239.253.43.215:5146
河源综合,http://183.5.93.22:3333/udp/239.253.43.213:5146
河源公共,http://183.5.93.22:3333/udp/239.253.43.216:5146
河源公共,http://183.5.93.22:3333/udp/239.253.43.214:5146
清远新闻综合,http://183.5.93.22:3333/udp/239.253.43.31:5146
清远新闻综合,http://183.5.93.22:3333/udp/239.253.43.33:5146
清远文旅生活,http://183.5.93.22:3333/udp/239.253.43.32:5146
清远文旅生活,http://183.5.93.22:3333/udp/239.77.0.241:5146
清远文旅生活,http://183.5.93.22:3333/udp/239.253.43.34:5146
云浮综合,http://183.5.93.22:3333/udp/239.253.43.195:5146
云浮综合,http://183.5.93.22:3333/udp/239.77.0.253:5146
云浮文旅,http://183.5.93.22:3333/udp/239.253.43.194:5146
云浮文旅,http://183.5.93.22:3333/udp/239.77.0.254:5146
茂名综合,http://183.5.93.22:3333/udp/239.77.0.204:5146
茂名综合,http://183.5.93.22:3333/udp/239.77.0.206:5146
茂名公共,http://183.5.93.22:3333/udp/239.77.0.205:5146
茂名公共,http://183.5.93.22:3333/udp/239.77.0.207:5146
汕头综合,http://183.5.93.22:3333/udp/239.253.43.30:5146
汕头综合,http://183.5.93.22:3333/udp/239.77.1.130:5146
汕头综合,http://183.5.93.22:3333/udp/239.253.43.45:5146
汕头经济生活,http://183.5.93.22:3333/udp/239.253.43.43:5146
汕头经济生活,http://183.5.93.22:3333/udp/239.77.1.131:5146
汕头经济生活,http://183.5.93.22:3333/udp/239.253.43.46:5146
汕头文旅体育,http://183.5.93.22:3333/udp/239.253.43.44:5146
汕头文旅体育,http://183.5.93.22:3333/udp/239.77.1.132:5146
汕头文旅体育,http://183.5.93.22:3333/udp/239.253.43.47:5146
佛山公共,http://183.5.93.22:3333/udp/239.253.43.48:5146
佛山公共,http://183.5.93.22:3333/udp/239.253.43.53:5146
佛山南海,http://183.5.93.22:3333/udp/239.253.43.49:5146
佛山南海,http://183.5.93.22:3333/udp/239.77.0.236:5146
佛山南海,http://183.5.93.22:3333/udp/239.253.43.54:5146
佛山顺德,http://183.5.93.22:3333/udp/239.253.43.50:5146
佛山顺德,http://183.5.93.22:3333/udp/239.253.43.55:5146
佛山影视,http://183.5.93.22:3333/udp/239.253.43.51:5146
佛山影视,http://183.5.93.22:3333/udp/239.253.43.56:5146
佛山综合,http://183.5.93.22:3333/udp/239.253.43.52:5146
佛山综合,http://183.5.93.22:3333/udp/239.253.43.57:5146
东莞新闻综合,http://183.5.93.22:3333/udp/239.253.43.102:5146
东莞新闻综合,http://183.5.93.22:3333/udp/239.253.43.104:5146
东莞生活资讯,http://183.5.93.22:3333/udp/239.253.43.103:5146
东莞生活资讯,http://183.5.93.22:3333/udp/239.253.43.105:5146
中山综合,http://183.5.93.22:3333/udp/239.253.43.59:5146
中山综合,http://183.5.93.22:3333/udp/239.253.43.62:5146
香山文化,http://183.5.93.22:3333/udp/239.253.43.60:5146
香山文化,http://183.5.93.22:3333/udp/239.253.43.63:5146
中山教育,http://183.5.93.22:3333/udp/239.253.43.61:5146
中山教育,http://183.5.93.22:3333/udp/239.253.43.64:5146
徐闻综合,http://183.5.93.22:3333/udp/239.253.43.112:5146
重庆新闻,http://123.144.224.94:55555/udp/225.0.4.188:7980
重庆社会与法,http://123.144.224.94:55555/udp/225.0.4.190:7980
重庆少儿,http://123.144.224.94:55555/udp/225.0.4.191:7980
重庆影视,http://123.144.224.94:55555/udp/225.0.4.192:7980
重庆科教,http://123.144.224.94:55555/udp/225.0.4.193:7980
重庆娱乐,http://123.144.224.94:55555/udp/225.0.4.194:7980
重庆汽摩,http://123.144.224.94:55555/udp/225.0.4.195:7980
重庆时尚生活,http://123.144.224.94:55555/udp/225.0.4.196:7980
重庆新农村,http://123.144.224.94:55555/udp/225.0.4.189:7980
CQTV移动,http://123.144.224.94:55555/udp/225.0.4.215:7980
时尚购物,http://123.144.224.94:55555/udp/225.0.4.198:7980
CGTN,http://123.144.224.94:55555/udp/225.0.4.12:7980
纪实,http://123.144.224.94:55555/udp/225.0.4.99:7980
CQTV新闻,http://123.144.224.94:55555/udp/225.0.4.59:7980
CQTV汽摩,http://123.144.224.94:55555/udp/225.0.4.61:7980
CQTV影视,http://123.144.224.94:55555/udp/225.0.4.62:7980
CQTV科教,http://123.144.224.94:55555/udp/225.0.4.63:7980
CQTV社会与法,http://123.144.224.94:55555/udp/225.0.4.64:7980
CQTV娱乐,http://123.144.224.94:55555/udp/225.0.4.65:7980
CQTV移动,http://123.144.224.94:55555/udp/225.0.4.68:7980
CQTV时尚生活,http://123.144.224.94:55555/udp/225.0.4.69:7980
CQTV新农村,http://123.144.224.94:55555/udp/225.0.4.70:7980
CQTV少儿,http://123.144.224.94:55555/udp/225.0.4.71:7980
爱生活,http://123.144.224.94:55555/udp/225.0.4.164:7980
IPTV相声小品,http://123.144.224.94:55555/udp/225.0.4.56:7980
IPTV野外,http://123.144.224.94:55555/udp/225.0.4.57:7980
IPTV3,http://123.144.224.94:55555/udp/225.0.4.51:7980
IPTV5,http://123.144.224.94:55555/udp/225.0.4.53:7980
IPTV6,http://123.144.224.94:55555/udp/225.0.4.50:7980
IPTV8,http://123.144.224.94:55555/udp/225.0.4.54:7980
经典电影,http://123.144.224.94:55555/udp/225.0.4.48:7980
解密,http://123.144.224.94:55555/udp/225.0.4.153:7980
全纪实,http://123.144.224.94:55555/udp/225.0.4.113:7980
纪实,http://123.144.224.94:55555/udp/225.0.4.99:7980
地理,http://123.144.224.94:55555/udp/225.0.4.149:7980
古装剧场,http://123.144.224.94:55555/udp/225.0.4.147:7980
武侠剧场,http://123.144.224.94:55555/udp/225.0.4.168:7980
军旅剧场,http://123.144.224.94:55555/udp/225.0.4.146:7980
喜剧影院,http://123.144.224.94:55555/udp/225.0.4.169:7980
动作影院,http://123.144.224.94:55555/udp/225.0.4.170:7980
家庭影院,http://123.144.224.94:55555/udp/225.0.4.171:7980
星影,http://123.144.224.94:55555/udp/225.0.4.172:7980
内蒙经济,http://123.179.59.173:8888/udp/239.29.0.212:5000
内蒙新闻,http://123.179.59.173:8888/udp/239.29.0.208:5000
内蒙文体娱乐,http://123.179.59.173:8888/udp/239.29.0.211:5000
内蒙农牧,http://123.179.59.173:8888/udp/239.29.0.209:5000
内蒙少儿,http://123.179.59.173:8888/udp/239.29.0.207:5000
内蒙蒙语,http://123.179.59.173:8888/udp/239.29.0.210:5000
CGTN,http://123.179.59.173:8888/udp/239.29.1.138:5000
CGTN,http://123.179.59.173:8888/udp/239.29.1.141:5000
CGTN,http://123.179.59.173:8888/udp/239.29.1.140:5000
CGTN,http://123.179.59.173:8888/udp/239.29.1.137:5000
CGTN,http://123.179.59.173:8888/udp/239.29.0.94:5000
CGTN,http://123.179.59.173:8888/udp/239.29.0.93:5000
CGTN,http://123.179.59.173:8888/udp/239.29.1.139:5000
CGTN,http://123.179.59.173:8888/udp/239.29.1.143:5000
XHTV,http://123.179.59.173:8888/udp/239.29.0.187:5000
ELTV,http://123.179.59.173:8888/udp/239.29.1.113:5000
呼市都市,http://123.179.59.173:8888/udp/239.29.0.36:5000
呼市新闻,http://123.179.59.173:8888/udp/239.29.0.35:5000
呼市影视,http://123.179.59.173:8888/udp/239.29.0.37:5000
包头经济,http://123.179.59.173:8888/udp/239.29.0.204:5000
包头生活,http://123.179.59.173:8888/udp/239.29.0.112:5000
包头新闻,http://123.179.59.173:8888/udp/239.29.0.111:5000
乌海新闻,http://123.179.59.173:8888/udp/239.29.0.11:5000
乌海都市,http://123.179.59.173:8888/udp/239.29.0.12:5000
乌盟经济,http://123.179.59.173:8888/udp/239.29.0.23:5000
乌盟新闻,http://123.179.59.173:8888/udp/239.29.0.22:5000
乌盟生活,http://123.179.59.173:8888/udp/239.29.0.24:5000
赤峰新闻,http://123.179.59.173:8888/udp/239.29.0.13:5000
赤峰经济,http://123.179.59.173:8888/udp/239.29.0.14:5000
赤峰影视,http://123.179.59.173:8888/udp/239.29.0.15:5000
兴安新闻,http://123.179.59.173:8888/udp/239.29.0.16:5000
兴安文化,http://123.179.59.173:8888/udp/239.29.0.17:5000
兴安影视,http://123.179.59.173:8888/udp/239.29.0.18:5000
通辽城市,http://123.179.59.173:8888/udp/239.29.0.42:5000
通辽新闻,http://123.179.59.173:8888/udp/239.29.0.41:5000
通辽蒙语,http://123.179.59.173:8888/udp/239.29.0.40:5000
阿拉善新闻,http://123.179.59.173:8888/udp/239.29.0.28:5000
阿拉善经济,http://123.179.59.173:8888/udp/239.29.0.29:5000
呼伦贝尔新闻,http://123.179.59.173:8888/udp/239.29.0.19:5000
呼伦贝尔文游,http://123.179.59.173:8888/udp/239.29.0.20:5000
呼伦贝尔资讯,http://123.179.59.173:8888/udp/239.29.0.21:5000
巴彦淖尔新闻,http://123.179.59.173:8888/udp/239.29.0.25:5000
巴彦淖尔经济,http://123.179.59.173:8888/udp/239.29.0.26:5000
巴彦淖尔影视,http://123.179.59.173:8888/udp/239.29.0.27:5000
鄂尔多斯新闻,http://123.179.59.173:8888/udp/239.29.0.30:5000
鄂尔多斯生活,http://123.179.59.173:8888/udp/239.29.0.32:5000
鄂尔多斯经济,http://123.179.59.173:8888/udp/239.29.0.31:5000
鄂尔多斯蒙语,http://123.179.59.173:8888/udp/239.29.0.33:5000
锡林郭勒1,http://123.179.59.173:8888/udp/239.29.0.38:5000
锡林郭勒2,http://123.179.59.173:8888/udp/239.29.0.39:5000
苏尼特左旗,http://123.179.59.173:8888/udp/239.29.0.190:5000
苏尼特右旗,http://123.179.59.173:8888/udp/239.29.0.191:5000
乌拉特前旗,http://123.179.59.173:8888/udp/239.29.0.150:5000
乌拉特中旗,http://123.179.59.173:8888/udp/239.29.0.152:5000
乌拉特后旗,http://123.179.59.173:8888/udp/239.29.0.151:5000
突泉,http://123.179.59.173:8888/udp/239.29.0.174:5000
磴口,http://123.179.59.173:8888/udp/239.29.0.156:5000
多伦,http://123.179.59.173:8888/udp/239.29.0.155:5000
杭后,http://123.179.59.173:8888/udp/239.29.0.149:5000
达茂,http://123.179.59.173:8888/udp/239.29.1.101:5000
库伦,http://123.179.59.173:8888/udp/239.29.1.100:5000
丰镇,http://123.179.59.173:8888/udp/239.29.1.103:5000
五原,http://123.179.59.173:8888/udp/239.29.0.148:5000
武川,http://123.179.59.173:8888/udp/239.29.0.182:5000
扎兰屯,http://123.179.59.173:8888/udp/239.29.1.109:5000
阿尔山,http://123.179.59.173:8888/udp/239.29.1.112:5000
阿巴嘎,http://123.179.59.173:8888/udp/239.29.0.184:5000
翁牛特,http://123.179.59.173:8888/udp/239.29.0.186:5000
托克托,http://123.179.59.173:8888/udp/239.29.0.146:5000
满洲里,http://123.179.59.173:8888/udp/239.29.0.34:5000
额济纳,http://123.179.59.173:8888/udp/239.29.0.177:5000
西乌旗,http://123.179.59.173:8888/udp/239.29.0.181:5000
阿右旗,http://123.179.59.173:8888/udp/239.29.0.175:5000
正蓝旗,http://123.179.59.173:8888/udp/239.29.0.147:5000
东乌旗,http://123.179.59.173:8888/udp/239.29.0.180:5000
土左旗,http://123.179.59.173:8888/udp/239.29.0.188:5000
太仆寺旗,http://123.179.59.173:8888/udp/239.29.0.154:5000
准格尔旗,http://123.179.59.173:8888/udp/239.29.0.192:5000
科右中旗,http://123.179.59.173:8888/udp/239.29.0.178:5000
正镶白旗,http://123.179.59.173:8888/udp/239.29.0.153:5000
扎赉特旗,http://123.179.59.173:8888/udp/239.29.0.185:5000
察右中旗,http://123.179.59.173:8888/udp/239.29.1.106:5000
喀喇沁县,http://123.179.59.173:8888/udp/239.29.1.150:5000
额尔古纳,http://123.179.59.173:8888/udp/239.29.1.132:5000
和林格尔,http://123.179.59.173:8888/udp/239.29.0.183:5000
伊金霍洛旗,http://123.179.59.173:8888/udp/239.29.1.105:5000
克什克腾旗,http://123.179.59.173:8888/udp/239.29.1.110:5000
4K,http://123.179.59.173:8888/udp/239.29.1.129:5000
4K,http://123.179.59.173:8888/udp/239.29.1.131:5000
内蒙古购物,http://123.179.59.173:8888/udp/239.29.0.1:5000
同屏跨年,http://123.179.59.173:8888/udp/239.29.1.119:5000
内蒙古本地频道展示,http://123.179.59.173:8888/udp/239.29.1.117:5000
全部频道收视排行榜TOP10,http://123.179.59.173:8888/udp/239.29.1.116:5000
山东教育,http://123.179.59.173:8888/udp/239.29.1.96:5001
纪实人文,http://123.179.59.173:8888/udp/239.29.0.101:5000
嘉佳卡通,http://123.179.59.173:8888/udp/239.29.0.126:5000
优漫卡通,http://123.179.59.173:8888/udp/239.29.0.127:5000
哈哈炫动,http://123.179.59.173:8888/udp/239.29.0.128:5000
爱上4K,http://123.179.59.173:8888/udp/239.29.0.169:5000
欢笑剧场4K,http://123.179.59.173:8888/udp/239.29.1.114:5000
欢笑剧场,http://123.179.59.173:8888/udp/239.29.0.200:5000
全纪实,http://123.179.59.173:8888/udp/239.29.0.202:5000
法制天地,http://123.179.59.173:8888/udp/239.29.0.196:5000
游戏风云,http://123.179.59.173:8888/udp/239.29.0.197:5000
纪实人文,http://123.179.59.173:8888/udp/239.29.0.101:5000
冬奥纪实,http://123.179.59.173:8888/udp/239.29.0.110:5000
金鹰纪实,http://123.179.59.173:8888/udp/239.29.0.92:5000
都市剧场,http://123.179.59.173:8888/udp/239.29.0.198:5000
金色频道,http://123.179.59.173:8888/udp/239.29.0.195:5000
极速汽车,http://123.179.59.173:8888/udp/239.29.0.199:5000
时尚生活,http://123.179.59.173:8888/udp/239.29.0.201:5000
动漫秀场,http://123.179.59.173:8888/udp/239.29.0.203:5000
动画,http://123.179.59.173:8888/udp/239.29.1.38:5001
精选,http://123.179.59.173:8888/udp/239.29.1.77:5001
地理,http://123.179.59.173:8888/udp/239.29.1.46:5001
足球,http://123.179.59.173:8888/udp/239.29.0.142:5000
星影,http://123.179.59.173:8888/udp/239.29.1.62:5001
早教,http://123.179.59.173:8888/udp/239.29.1.61:5001
光影,http://123.179.59.173:8888/udp/239.29.1.32:5001
墨宝,http://123.179.59.173:8888/udp/239.29.0.140:5000
美人,http://123.179.59.173:8888/udp/239.29.0.136:5000
鉴赏,http://123.179.59.173:8888/udp/239.29.0.137:5000
好学生,http://123.179.59.173:8888/udp/239.29.1.49:5001
爱生活,http://123.179.59.173:8888/udp/239.29.1.94:5001
IPTV3,http://123.179.59.173:8888/udp/239.29.1.18:5001
IPTV5,http://123.179.59.173:8888/udp/239.29.1.10:5001
IPTV6,http://123.179.59.173:8888/udp/239.29.1.20:5001
IPTV8,http://123.179.59.173:8888/udp/239.29.1.21:5001
IPTV野外,http://123.179.59.173:8888/udp/239.29.1.25:5001
IPTV法制,http://123.179.59.173:8888/udp/239.29.1.22:5001
谍战剧场,http://123.179.59.173:8888/udp/239.29.1.24:5001
城市剧场,http://123.179.59.173:8888/udp/239.29.1.47:5001
古装剧场,http://123.179.59.173:8888/udp/239.29.1.42:5001
武侠剧场,http://123.179.59.173:8888/udp/239.29.1.65:5001
动作影院,http://123.179.59.173:8888/udp/239.29.1.36:5001
军旅剧场,http://123.179.59.173:8888/udp/239.29.1.35:5001
喜剧影院,http://123.179.59.173:8888/udp/239.29.1.44:5001
家庭影院,http://123.179.59.173:8888/udp/239.29.1.52:5001
音乐现场,http://123.179.59.173:8888/udp/239.29.1.88:5001
少儿动画,http://123.179.59.173:8888/udp/239.29.1.53:5001
金鹰卡通,http://123.179.59.173:8888/udp/239.29.1.85:5001
卡酷少儿,http://123.179.59.173:8888/udp/239.29.1.41:5001
嘉佳卡通,http://123.179.59.173:8888/udp/239.29.0.126:5000
优漫卡通,http://123.179.59.173:8888/udp/239.29.0.127:5000
哈哈炫动,http://123.179.59.173:8888/udp/239.29.0.128:5000
相声小品,http://123.179.59.173:8888/udp/239.29.1.23:5001
七彩戏剧,http://123.179.59.173:8888/udp/239.29.1.26:5001
东方财经,http://123.179.59.173:8888/udp/239.29.1.29:5001
收视指南,http://123.179.59.173:8888/udp/239.29.1.58:5001
热播剧场,http://123.179.59.173:8888/udp/239.29.1.75:5001
经典电影,http://123.179.59.173:8888/udp/239.29.1.78:5001
魅力时尚,http://123.179.59.173:8888/udp/239.29.1.89:5001
河南都市频道,http://219.155.208.224:8888/rtp/225.1.4.52:1081
河南民生频道,http://219.155.208.224:8888/rtp/225.1.4.53:1082
河南法治频道,http://219.155.208.224:8888/rtp/225.1.4.54:1083
河南电视剧频道,http://219.155.208.224:8888/rtp/225.1.4.55:1084
河南新闻频道,http://219.155.208.224:8888/rtp/225.1.4.56:1085
河南欢腾购物,http://219.155.208.224:8888/rtp/225.1.4.57:1086
河南公共频道,http://219.155.208.224:8888/rtp/225.1.4.58:1087
河南乡村频道,http://219.155.208.224:8888/rtp/225.1.4.120:1149
河南国际频道,http://219.155.208.224:8888/rtp/225.1.4.102:1131
睛彩中原,http://219.155.208.224:8888/rtp/225.1.4.163:1203
移动戏曲,http://219.155.208.224:8888/rtp/225.1.4.206:1254
河南文物宝库,http://219.155.208.224:8888/rtp/225.1.4.100:1129
河南梨园频道,http://219.155.208.224:8888/rtp/225.1.4.99:1128
河南武术世界,http://219.155.208.224:8888/rtp/225.1.4.101:1130
河南移动电视,http://219.155.208.224:8888/rtp/225.1.5.40:1350
CGTN,http://219.155.208.224:8888/rtp/225.1.4.16:1045
环球购物,http://219.155.208.224:8888/rtp/225.1.4.229:1275
家有购物,http://219.155.208.224:8888/rtp/225.1.4.223:1273
央广购物,http://219.155.208.224:8888/rtp/225.1.4.230:1276
快乐购,http://219.155.208.224:8888/rtp/225.1.4.231:1277
好享购物,http://219.155.208.224:8888/rtp/225.1.4.232:1278
风尚购物,http://219.155.208.224:8888/rtp/225.1.4.233:1279
驻马店新闻综合,http://219.155.208.224:8888/rtp/225.1.4.132:1168
驻马店科教频道,http://219.155.208.224:8888/rtp/225.1.4.133:1169
驻马店公共频道,http://219.155.208.224:8888/rtp/225.1.4.136:1172
西平电视台,http://219.155.208.224:8888/rtp/225.1.5.28:1340
新蔡电视台,http://219.155.208.224:8888/rtp/225.1.5.29:1341
国学频道,http://219.155.208.224:8888/rtp/225.1.4.196:1311
欢腾购物,http://219.155.208.224:8888/rtp/225.1.4.236:1282
卡酷动画,http://219.155.208.224:8888/rtp/225.1.4.48:1077
金鹰卡通,http://219.155.208.224:8888/rtp/225.1.4.49:1078
嘉佳卡通,http://219.155.208.224:8888/rtp/225.1.4.92:1121
中国教育1,http://219.155.208.224:8888/rtp/225.1.4.173:1712
中国教育4,http://219.155.208.224:8888/rtp/225.1.4.171:1710
金鹰纪实,http://219.155.208.224:8888/rtp/225.1.4.172:1711
中国教育2,http://219.155.208.224:8888/rtp/225.1.4.165:1206
爱上4k,http://219.155.208.224:8888/rtp/225.1.4.162:1204
山东教育,http://219.155.208.224:8888/rtp/225.1.4.164:1205
体育竞技,http://219.155.208.224:8888/rtp/225.1.4.235:1281
CHC家庭影院,http://219.155.208.224:8888/rtp/225.1.4.209:1262
CHC动作电影,http://219.155.208.224:8888/rtp/225.1.4.208:1261
CHC电影,http://219.155.208.224:8888/rtp/225.1.4.207:1260
网络棋牌,http://219.155.208.224:8888/rtp/225.1.4.211:1264
乒羽频道,http://219.155.208.224:8888/rtp/225.1.4.210:1263
新动漫,http://219.155.208.224:8888/rtp/225.1.4.212:1265
篮球,http://219.155.208.224:8888/rtp/225.1.4.237:1283
音乐现场,http://219.155.208.224:8888/rtp/225.1.4.184:1224
爱生活,http://219.155.208.224:8888/rtp/225.1.4.176:1225
好学生,http://219.155.208.224:8888/rtp/225.1.4.177:1226
国学,http://219.155.208.224:8888/rtp/225.1.4.178:1227
早教,http://219.155.208.224:8888/rtp/225.1.4.179:1228
高网,http://219.155.208.224:8888/rtp/225.1.4.180:1229
军事,http://219.155.208.224:8888/rtp/225.1.4.181:1230
美妆,http://219.155.208.224:8888/rtp/225.1.4.182:1231
地理,http://219.155.208.224:8888/rtp/225.1.4.183:1232
经典电影,http://219.155.208.224:8888/rtp/225.1.4.175:1233
精选,http://219.155.208.224:8888/rtp/225.1.4.253:1299
足球,http://219.155.208.224:8888/rtp/225.1.4.200:1250
IPTV谍战剧场,http://219.155.208.224:8888/rtp/225.1.4.185:1240
IPTV相声小品,http://219.155.208.224:8888/rtp/225.1.4.186:1235
IPTV野外,http://219.155.208.224:8888/rtp/225.1.4.187:1236
IPTV法治,http://219.155.208.224:8888/rtp/225.1.4.188:1237
少儿动画,http://219.155.208.224:8888/rtp/225.1.4.189:1238
热播剧场,http://219.155.208.224:8888/rtp/225.1.4.190:1239
魅力时尚,http://219.155.208.224:8888/rtp/225.1.4.205:1253
爱综艺,http://219.155.208.224:8888/rtp/225.1.4.204:1252
爱体育,http://219.155.208.224:8888/rtp/225.1.4.5:1034
爱电影,http://219.155.208.224:8888/rtp/225.1.4.6:1035
爱大剧,http://219.155.208.224:8888/rtp/225.1.4.8:1037
收视指南,http://219.155.208.224:8888/rtp/225.1.4.50:1079
CGTN英语,http://219.155.208.224:8888/rtp/225.1.5.34:1344
CGTN英文纪录,http://219.155.208.224:8888/rtp/225.1.5.35:1345
CGTN西班牙语,http://219.155.208.224:8888/rtp/225.1.5.36:1346
CGTN法语,http://219.155.208.224:8888/rtp/225.1.5.37:1347
CGTN阿拉伯语,http://219.155.208.224:8888/rtp/225.1.5.38:1348
CGTN俄语,http://219.155.208.224:8888/rtp/225.1.5.39:1349
爱体育,http://219.155.208.224:8888/rtp/225.1.4.168:1220
纪实,http://219.155.208.224:8888/rtp/225.1.4.170:1222
大象新闻,http://219.155.208.224:8888/rtp/225.1.5.45:1355
现场直播,http://219.155.208.224:8888/rtp/225.1.5.42:1352
河南IPTV导视,http://219.155.208.224:8888/rtp/225.1.4.194:1244
中国教育电视台1,http://110.179.80.129:8082/udp/239.1.1.65:8065
中国教育电视台2,http://110.179.80.129:8082/udp/239.1.1.66:8066
中国教育电视台4,http://110.179.80.129:8082/udp/239.1.1.67:8067
环球奇观,http://110.179.80.129:8082/udp/239.1.1.98:8098
发现之旅,http://110.179.80.129:8082/udp/239.1.1.103:8103
中学生,http://110.179.80.129:8082/udp/239.1.1.104:8104
纪实人文,http://110.179.80.129:8082/udp/239.1.1.45:8045
金鹰卡通,http://110.179.80.129:8082/udp/239.1.1.61:8061
卡酷少儿,http://110.179.80.129:8082/udp/239.1.1.62:8062
金鹰纪实,http://110.179.80.129:8082/udp/239.1.1.63:8063
哈哈炫动,http://110.179.80.129:8082/udp/239.1.1.64:8064
嘉佳卡通,http://110.179.80.129:8082/udp/239.1.1.68:8068
优漫卡通,http://110.179.80.129:8082/udp/239.1.1.72:8072
魅力足球,http://110.179.80.129:8082/udp/239.1.1.75:8075
生活时尚,http://110.179.80.129:8082/udp/239.1.1.76:8076
茶频道,http://110.179.80.129:8082/udp/239.1.1.77:8077
法治天地,http://110.179.80.129:8082/udp/239.1.1.79:8079
动漫秀场,http://110.179.80.129:8082/udp/239.1.1.80:8080
都市剧场,http://110.179.80.129:8082/udp/239.1.1.81:8081
金色学堂,http://110.179.80.129:8082/udp/239.1.1.82:8082
游戏风云,http://110.179.80.129:8082/udp/239.1.1.83:8083
乐游,http://110.179.80.129:8082/udp/239.1.1.84:8084
东方财经,http://110.179.80.129:8082/udp/239.1.1.85:8085
快乐垂钓,http://110.179.80.129:8082/udp/239.1.1.86:8086
老故事,http://110.179.80.129:8082/udp/239.1.1.87:8087
书画频道,http://110.179.80.129:8082/udp/239.1.1.88:8088
汽摩,http://110.179.80.129:8082/udp/239.1.1.92:8092
百姓健康,http://110.179.80.129:8082/udp/239.1.1.105:8105
中华特产,http://110.179.80.129:8082/udp/239.1.1.106:8106
中国天气,http://110.179.80.129:8082/udp/239.1.1.107:8107
证券服务,http://110.179.80.129:8082/udp/239.1.1.108:8108
车迷频道,http://110.179.80.129:8082/udp/239.1.1.109:8109
生态环境,http://110.179.80.129:8082/udp/239.1.1.110:8110
四海钓鱼,http://110.179.80.129:8082/udp/239.1.1.111:8111
家庭理财,http://110.179.80.129:8082/udp/239.1.1.112:8112
财富天下,http://110.179.80.129:8082/udp/239.1.1.113:8113
优优宝贝,http://110.179.80.129:8082/udp/239.1.1.114:8114
优购物,http://110.179.80.129:8082/udp/239.1.1.115:8115
环球旅游,http://110.179.80.129:8082/udp/239.1.1.116:8116
黄河电视台,http://110.179.80.129:8082/udp/239.1.1.2:8002
山西经济与科技,http://110.179.80.129:8082/udp/239.1.1.3:8003
山西影视,http://110.179.80.129:8082/udp/239.1.1.4:8004
山西社会与法治,http://110.179.80.129:8082/udp/239.1.1.5:8005
山西文体生活,http://110.179.80.129:8082/udp/239.1.1.6:8006
晋中综合,http://110.179.80.129:8082/udp/239.1.1.120:8120
晋中公共,http://110.179.80.129:8082/udp/239.1.1.121:8121
运城1台,http://110.179.80.129:8082/udp/239.1.1.123:8123
运城2台,http://110.179.80.129:8082/udp/239.1.1.124:8124
盐湖频道,http://110.179.80.129:8082/udp/239.1.1.125:8125
